UNITID,STAT_IC,LOCK_IC,IMP_IC,STAT_C,LOCK_C,PRCH_C,IDX_C,PCC_F,IMP_C,STAT_E12,LOCK_E12,PRCH_E12,IDX_E12,PCE12_F,IMP_E12 
168254,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
168263,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
168281,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
168342,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
168421,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
168430,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
168528,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
168546,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
168555,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
168573,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
168591,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
168607,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
168740,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
168786,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
168847,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
168883,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
168892,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
169080,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
169099,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
169187,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
169220,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
169248,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
169275,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
169284,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
169327,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
169363,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
169424,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
169442,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
169479,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
169503,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
169521,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
169576,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
169655,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
169716,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
169761,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
169798,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
169813,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
169910,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
169974,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
169983,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
169992,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
170000,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
170037,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
170055,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
170082,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
170091,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
170240,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
170286,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
170301,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
170444,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
170532,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
170541,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
170550,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
170587,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
170611,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
170620,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
170639,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
170657,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
170675,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
170736,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
170790,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
170806,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
170967,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
170976,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
171012,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
171100,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
171128,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
171137,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
171146,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
171155,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
171225,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
171234,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
171304,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
171395,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
171456,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
171483,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
171492,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
171535,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
171571,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
171599,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
171775,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
171881,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
171988,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
171997,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
172015,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
172033,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
172051,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
172200,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
172264,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
172291,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
172307,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
172334,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
172422,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
172440,-9,-2,-2,-9,-2,-2,-2,.,-2,-9,-2,-2,-2,.,-2
172477,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
172495,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
172608,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
172617,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
172635,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
172644,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
172671,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
172680,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
172699,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
172705,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
172866,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
172918,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
172954,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
172963,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
173045,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
173063,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
173115,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
173124,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
173142,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
173160,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
173203,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
173258,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
173300,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
173328,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
173416,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
173452,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
173461,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
173559,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
173638,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
173647,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
173665,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
173683,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
173708,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
173735,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
173744,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
173799,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
173896,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
173902,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
173911,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
173920,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
173957,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
174020,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
174066,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
174075,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
174127,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
174136,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
174154,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
174190,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
174233,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
174251,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
174321,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
174358,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
174376,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
174428,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
174437,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
174473,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
174491,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
174507,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
174525,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
174570,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
174738,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
174747,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
174756,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
174783,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
174792,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
174817,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
174844,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
174862,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
174899,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
174914,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
174978,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
175005,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
175014,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
175041,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
175078,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
175120,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
175139,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
175227,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
175236,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
175263,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
175272,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
175281,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
175315,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
175342,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
175421,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
175430,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
175494,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
175519,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
175573,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
175616,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
175643,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
175652,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
175698,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
175722,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
175786,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
175810,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
175829,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
175856,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
175883,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
175935,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
175980,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
175999,1,8,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2
176008,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
176017,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
176035,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
176044,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
176053,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
176062,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
176071,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
176080,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
176169,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
176178,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
176239,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
176318,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
176336,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
176354,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
176372,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
176406,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
176433,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
176451,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
176479,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
176600,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
176628,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
176664,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
176716,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
176770,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
176789,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
176798,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
176910,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
176947,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
176965,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
176983,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
177038,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
177065,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
177083,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
177092,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
177117,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
177126,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
177135,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
177144,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
177214,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
177250,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
177278,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
177302,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
177339,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
177418,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
177436,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
177472,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
177542,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
177551,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
177588,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
177603,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
177676,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
177685,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
177719,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
177746,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
177816,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
177834,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
177931,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
177940,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
177968,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
177977,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
177986,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
177995,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
178059,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
178077,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
178183,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
178208,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
178217,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
178244,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
178341,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
178369,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
178387,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
178396,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
178402,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
178411,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
178420,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
178439,1,8,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2
178448,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
178518,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
178527,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
178615,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
178624,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
178679,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
178697,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
178721,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
178767,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
178828,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
178891,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
178989,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
179043,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
179159,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
179195,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
179265,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
179308,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
179317,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
179326,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
179344,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
179511,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
179539,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
179548,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
179557,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
179566,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
179645,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
179715,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
179812,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
179867,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
179894,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
179946,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
179955,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
179964,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
179991,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
180054,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
180063,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
180081,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
180090,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
180106,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
180151,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
180160,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
180179,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
180197,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
180203,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
180212,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
180249,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
180258,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
180276,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
180328,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
180373,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
180416,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
180461,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
180489,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
180522,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
180595,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
180647,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
180692,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
180814,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
180832,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
180878,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
180902,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
180948,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
180957,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
180984,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
181002,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
181020,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
181127,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
181145,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
181190,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
181215,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
181297,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
181303,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
181312,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
181330,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
